Compound no,nS,BCUTs-1l,NsssN,AATS2i,BCUTd-1h,MATS2i,EState_VSA5,PEOE_VSA3,ATSC2i,NddssS,VSA_EState1,SlogP_VSA2,Binary
1724,1,0.297584909,2,157.6673497,4.048539713,0.183063466,41.75527214,18.69243077,26.50691887,1,37.45396703,67.61650312,1
1726,1,0.297577719,1,152.8169364,4.04855637,-0.049241246,44.21690906,13.89789358,-12.46842092,1,34.37285553,61.23571467,1
1727,1,0.297594777,1,160.7821225,4.048610746,0.429233447,55.57860853,8.417796984,97.93725097,1,72.36108429,31.76548849,1
1728,1,0.297587257,2,160.9943003,4.048530518,0.131203346,48.67900934,13.89789358,15.09615674,1,31.60904957,67.43044278,1
1729,1,0.29758477,2,157.413105,4.048537344,0.065126358,31.37526582,13.89789358,10.11004511,1,32.33071678,67.43044278,1
1731,1,0.295174329,3,155.4995799,4.044006942,0.144984565,50.06052439,18.27555189,23.70626022,1,31.65439785,77.76252482,1
1732,1,0.297584462,2,157.4536056,4.048540644,0.160801309,41.75527214,18.69243077,24.49228463,1,37.87093636,67.61650312,1
1733,1,0.293801416,1,148.5012921,4.048552347,-0.050554898,54.59730362,17.79219055,-9.9557436,1,39.74164468,57.97055033,1
1734,2,0.294163004,2,159.805661,4.043578153,0.167172377,34.6454746,22.31569057,47.21356124,2,93.16939101,76.2875229,1
1736,2,0.295174022,2,161.4442131,4.043911669,0.330277806,36.39820241,13.48101471,88.86378186,1,77.15748125,81.00335921,1
1737,1,0.29503065,2,162.2178069,4.045189131,0.386679086,43.44587439,26.20402768,97.89524921,2,95.34498956,75.82662688,1
1738,1,0.297585372,2,159.3402962,4.048534577,0.054663364,41.75527214,13.89789358,7.91343891,1,32.10916777,67.43044278,1
1739,2,0.29790498,1,154.5091018,4.042813571,-0.105366701,0,13.89789358,-17.13718072,1,31.95096107,44.41643699,1
1741,1,0.293801212,1,147.6068378,4.048548787,0.07022454,29.82891977,8.417796984,11.21011131,1,26.31629304,48.00259329,1
1742,2,0.292770134,2,153.4301717,4.129199581,0.200553641,36.39820241,22.31569057,105.8969446,3,144.8901811,109.4545582,1
1743,2,0.292878649,1,153.1425209,4.128851228,0.130612273,29.74556487,13.89789358,19.09256795,1,35.91846682,55.92322868,1
1744,2,0.29287795,1,149.7107616,4.128846708,0.162037096,23.89461909,13.89789358,23.45984142,1,25.09093249,48.81343114,1
1746,2,0.292878462,1,157.932598,4.128890177,0.290459737,29.74556487,13.89789358,76.49548425,1,68.42751049,48.81343114,1
1747,2,1.172802942,2,155.9253327,4.039435405,0.026759219,6.9237372,4.794537184,4.169390193,0,5.817262931,59.73149879,1
1748,1,0.298939427,0,152.1451556,4.043795654,0.075580364,29.74556487,18.61998845,7.577886718,1,32.54034727,26.07698614,1
1749,1,0.298933018,0,151.5484907,4.045716378,-0.111190121,48.53093655,18.28830863,-20.49430952,1,52.6957805,37.27908777,1
1751,1,1.201704227,0,153.7347599,3.163193889,-0.193140381,0,0,-32.0102558,0,0,29.39229884,1
1752,1,0.297585821,2,156.327075,4.048540063,0.114158905,48.67900934,13.89789358,15.6378257,1,32.80300417,49.44102024,1
1753,1,0.295174145,3,155.7908429,4.044005581,0.137535954,36.21304999,18.27555189,21.33489798,1,31.62645431,77.76252482,1
1754,1,1.201700935,0,152.9327639,3.16318951,-0.165864111,25.68328649,0,-34.03515735,0,0,35.93705525,1
1756,1,0.395214457,1,145.7992165,3.245294983,0.059607859,0,4.794537184,8.464961567,0,13.00085789,44.13754618,1
1757,1,0.297584795,2,156.5009661,4.048536786,0.175118009,53.09205802,13.89789358,23.98922117,1,32.11951428,67.43044278,1
1758,1,0.298935506,1,151.8700817,4.043821382,-0.027481652,24.26546827,13.48101471,-3.4384813,1,33.211186,37.1820447,1
1759,2,0.2975887,3,157.8627781,4.048551815,0.114501106,30.46231185,8.417796984,19.77395043,1,34.4871937,74.47148753,1
1761,2,0.29790566,1,156.3393309,4.042811905,-0.032081872,0,13.89789358,-4.891737153,1,31.69270361,44.91935256,1
1762,1,0.29758859,2,154.7424405,4.048523178,0.181822689,28.38553184,13.21233417,25.58524982,1,32.79038034,55.08300087,1
1763,1,1.145867649,0,156.2242214,4.022030802,0.057094227,7.047671983,5.480096598,7.986860366,0,0,36.01830502,1
1764,1,0.298255181,0,150.7233885,4.045587248,0.028293836,59.49112974,27.79578716,7.576896815,2,56.9013349,76.05201341,1
1766,1,0.296916411,2,158.1993245,4.050341551,0.211477924,68.23062823,22.31569057,32.62004925,2,64.34835235,76.45616383,1
1767,1,0.297583495,2,152.7158461,4.048546034,0.0182302,29.165378,13.89789358,2.998407222,1,33.76647822,60.32064524,1
1768,1,0.292879292,0,155.8956591,4.1288852,0.30557596,29.74556487,13.89789358,73.88055676,1,72.86680904,37.49301612,1
1769,1,0.62381937,1,144.4814502,3.245010765,0.026457639,11.76188495,0,3.399833958,0,0,39.58479631,1
1771,1,0.295173481,2,153.0740347,4.043951596,0.130452846,25.98020854,18.27555189,21.45865063,1,25.99602626,72.07071229,1
1772,2,1.172802159,2,155.5577068,4.039437128,-0.010685447,12.84164325,4.794537184,-1.838132283,0,5.871244165,60.36907546,1
1773,1,0.295173655,1,159.1293683,4.044026597,0.301351418,36.39820241,13.48101471,81.89902487,1,83.82963508,61.75337584,1
1774,1,0.298933496,0,147.3756603,4.043830817,-0.06555956,24.26546827,8.417796984,-10.09460977,1,28.98606453,36.42662875,1
1776,2,0.292877296,1,152.8794274,4.128860337,0.078798329,24.26546827,13.89789358,13.39264936,1,36.43606722,54.3624508,1
1777,1,0.298935297,1,151.7355215,4.043823791,0.062620275,41.87829901,13.89789358,7.840520937,1,27.94716173,48.83309616,1
1778,2,0.297903961,2,161.3564182,4.042937762,0.169731805,36.39820241,13.89789358,47.89421114,1,75.80186364,68.57195148,1
1779,1,0.298933306,1,154.4501251,4.043832343,0.06128445,17.61283074,18.57969652,10.87119915,1,29.82909897,54.66328437,1
1781,2,0.297591075,3,156.9211737,4.048545871,0.223643782,25.24677319,13.89789358,40.51790479,1,34.15350306,69.60641879,1
1782,1,0.29758337,2,152.7357261,4.048546394,0.129076563,47.61196142,13.89789358,20.1645461,1,33.31346887,49.44102024,1
1783,1,0.298935925,1,153.5178638,4.043820507,-0.010761462,24.26546827,13.48101471,-1.368202776,1,38.20429196,44.29184224,1
1784,1,0.60302967,0,150.8712683,3.179711905,0.07612996,11.76188495,5.480096598,13.08222984,0,1.045185749,35.60538302,1
1786,1,0.297585138,2,156.33919,4.048538709,0.115119493,41.75527214,13.89789358,16.63955945,1,32.48490138,60.88568637,1
1787,1,0.297592904,1,155.62758,4.048546384,0.14356437,42.19178676,18.8818721,22.05435852,1,35.16863316,41.34436499,1
1788,1,0.297588424,1,155.7745489,4.048666262,0.299688597,74.24141146,13.89789358,85.21570698,1,74.17469545,31.6260058,1
1789,1,0.297588444,1,155.8435093,4.048666262,0.326608518,80.43825503,13.89789358,92.87031953,1,74.21611558,31.6260058,1
1791,2,0.292878705,1,152.5307658,4.128847826,0.092367258,24.26546827,13.89789358,12.89854201,1,30.71842815,48.81343114,1
1792,1,1.229639603,0,150.6610161,3.268235393,-0.030762025,4.681802935,10.16189953,-4.50165981,0,6.99243544,32.71518456,1
1793,2,0.292876647,1,151.3984577,4.128863273,0.117030686,24.26546827,13.89789358,19.57443321,1,36.52660821,49.37847228,1
1794,1,1.153391243,0,156.5693227,3.136727839,-0.02831847,14.15746952,0,-4.785943433,0,4.590270512,55.18193369,1
1796,1,0.297593929,1,151.9265132,4.048540395,0.100950264,37.50998383,13.89789358,14.17121863,1,33.41939418,36.54785876,1
1797,2,0.292877853,1,152.6993191,4.128850952,0.059261973,12.13273414,13.89789358,9.167997987,1,30.98988332,48.81343114,1
1798,1,0.295173383,1,156.4820805,4.043918559,0.367623628,43.50799995,18.27555189,98.80455039,1,76.81687881,56.33451916,1
1799,1,0.2938006,1,145.9700579,4.048546823,0.042910934,24.26546827,8.417796984,6.448470225,1,26.23858413,54.25836248,1
1801,1,0.293783723,0,145.9413125,4.048532863,-0.003055206,12.13273414,13.89789358,-0.370520012,1,25.71644315,24.78216777,1
1802,1,0.297582962,1,152.6182863,4.048731674,0.149426413,43.13715076,13.89789358,24.66727761,1,33.03251156,60.4971879,1
1803,1,0.297583136,1,152.4742122,4.048727492,0.133458981,23.54774767,13.89789358,21.97421173,1,33.14331095,49.28669411,1
1804,1,0.297586395,1,155.9216884,4.048776623,0.224384012,31.00441663,13.89789358,27.27467768,1,31.35506826,54.03371657,1
1806,1,1.181547152,0,157.3615126,3.179836443,-0.006520446,0,5.480096598,-0.91337141,0,0,36.01830502,1
1807,1,0.297583539,2,153.4667738,4.048547243,0.146467826,41.75527214,13.89789358,24.09025654,1,32.58462147,67.43044278,1
1808,2,0.295175719,2,163.4646605,4.043906736,0.447248164,36.39820241,13.48101471,106.4322583,1,71.12312144,68.79542644,1
1809,1,0.297905198,1,153.5370434,4.042816757,-0.116263476,23.6791978,18.28830863,-21.81156246,1,45.31016761,38.37459616,1
1811,1,0.297582684,1,152.5562905,4.048728658,0.116718967,29.11119916,13.89789358,20.10369577,1,33.20510493,49.28669411,1
1812,1,0.297581761,1,162.9421723,4.048550799,0.023375988,36.05706875,18.57969652,4.615605836,1,50.97360239,98.16900213,1
1813,1,0.297595269,1,154.2160997,4.048530067,0.132105967,43.44587439,8.417796984,15.85094144,1,37.45879299,32.51292717,1
1814,1,0.294982689,2,160.9547401,4.045635887,0.330917915,36.39820241,21.89881169,91.3363872,2,103.4426386,88.03455966,1
1816,2,0.29503068,3,162.0344043,4.04520585,0.305728887,40.7034184,21.89881169,90.8622644,2,96.84789503,99.85789025,1
1817,1,1.221085144,0,152.1944281,3.137838915,-0.088681019,0,5.480096598,-10.18706499,0,5.666869933,34.77686267,1
1818,1,0.296085616,0,148.3388915,4.048727395,0.049561062,29.74556487,13.89789358,5.969241116,1,36.83668734,26.64202728,1
1819,2,0.297318895,3,155.863748,4.048548047,0.165238613,10.37158306,13.48101471,30.77450582,1,34.2597191,85.77995997,1
1821,1,0.292877262,0,152.1078173,4.128865188,0.127835038,28.62195374,28.54765356,22.52620725,1,31.80308589,62.454843,1
1822,1,0.297585894,1,153.8913554,4.048539339,0.012851641,29.74556487,13.89789358,1.649580423,1,32.29458864,47.49987565,1
1823,1,0.293783055,0,146.0663927,4.048534935,0.014159246,12.13273414,13.89789358,1.619749065,1,25.82324952,24.78216777,1
1824,1,0.298934428,0,149.2355673,4.043824533,-0.045667749,12.13273414,8.417796984,-6.695514548,1,27.54065303,31.44265023,1
1826,2,0.297904435,2,157.2102716,4.042817127,-0.027664787,0,13.89789358,-4.710462363,1,38.0153854,68.57195148,1
1827,1,0.297904733,1,154.2670966,4.04281771,-0.039832776,7.109797541,13.89789358,-6.316242936,1,37.24379474,45.4843937,1
1828,1,0.297056495,2,160.9534893,4.049005282,0.132564361,36.85536241,22.31569057,16.51305158,2,55.88470615,75.60213548,1
1829,1,0.297306793,1,158.8959003,4.049137548,0.012231433,47.73400892,31.42820048,2.803857249,2,74.77373498,66.94550733,1
1831,1,1.229639584,0,150.2435522,3.268287597,-0.008156749,4.681802935,10.16189953,-1.248659978,0,6.969742967,32.71518456,1
1832,1,0.297584167,2,152.9165287,4.048547473,0.097052025,36.27517555,13.89789358,15.2120333,1,33.39427739,49.44102024,1
1833,1,0.297584937,2,161.9937054,4.048536594,0.132898125,41.75527214,18.69243077,19.22139943,1,42.38417194,87.43714901,1
1834,1,1.229639472,0,150.5098854,3.268277501,-0.024441319,4.681802935,10.16189953,-3.541333865,0,6.982757519,32.71518456,1
1836,1,0.623818821,1,152.4027936,4.017082465,0.42019006,24.26546827,0,108.9414245,0,40.57259667,45.94715517,1
1837,1,0.297583073,1,160.175698,4.04855326,-0.032431946,36.85536241,22.97011157,-6.84142159,1,54.03641997,98.39299265,1
1838,1,0.297578404,1,161.2726352,4.048563045,0.033405584,36.05706875,22.97011157,9.247697541,1,75.06476823,111.5126006,1
1839,1,0.298935919,1,151.2175658,4.043819538,-0.079480096,24.26546827,13.48101471,-9.328733868,1,33.00093685,37.1820447,1
1841,1,0.291061899,0,152.5985754,4.044182578,0.012553356,12.13273414,8.417796984,1.670983122,1,44.04172866,30.59443139,1
1842,1,0.297586595,1,156.0176268,4.048533791,0.094630344,49.12822609,13.89789358,11.82199191,1,32.54899159,41.97306262,1
1843,2,0.297904481,1,153.2626666,4.042817659,-0.061563108,0,13.89789358,-10.20443601,1,32.16210478,38.37459616,1
1844,2,0.297906123,1,156.4023837,4.042811,-0.073266951,0,13.89789358,-10.62224932,1,31.56387795,44.41643699,1
1846,1,0.295173793,1,155.0734871,4.043917477,0.349675009,48.53093655,18.27555189,91.05727418,1,72.01171245,54.33124902,1
1847,1,0.295174213,1,155.1378039,4.043916481,0.36879296,60.66367068,18.27555189,92.91103949,1,71.94668583,54.33124902,1
1848,1,0.297421372,1,153.4604487,4.048984279,0.052714421,41.87829901,27.4546643,9.228809636,2,55.31962478,57.79669166,1
1849,1,0.295174522,1,159.7347943,4.044011133,0.33348351,36.39820241,13.48101471,85.28660945,1,82.81852363,61.75337584,1
1851,1,0.296919355,2,157.9612888,4.050338826,0.189083249,68.23062823,22.31569057,30.58918593,2,65.01306737,76.45616383,1
1852,2,0.297590265,3,156.5834322,4.048547968,0.246096371,25.24677319,13.89789358,44.51802118,1,34.89619583,69.60641879,1
1853,1,0.297579328,1,150.4332186,4.048557411,-0.003819416,43.13715076,13.89789358,-0.810986284,1,34.11206755,55.19387384,1
1854,1,0.293973881,1,151.1521789,4.049005175,-0.050395576,29.74556487,22.31569057,-6.18821528,2,55.39747415,49.92672554,1
1856,1,0.297586667,1,156.7251344,4.048777599,0.154804945,23.54774767,13.89789358,19.67397067,1,32.41665851,43.53384051,1
1857,1,0.626643522,0,148.3963954,3.268277501,-0.007869956,16.44368788,10.16189953,-1.193772488,0,1.255520631,31.8611562,1
1858,1,0.297586165,1,158.1110606,4.048538408,0.126029998,49.11857305,18.8818721,21.12954718,1,45.70853956,41.97306262,1
1859,1,0.293801533,1,146.3521487,4.048547899,0.058229843,36.39820241,8.417796984,8.522820227,1,26.15449356,48.00259329,1
1861,2,0.29893291,2,155.6606565,4.043828577,0.024962266,24.26546827,13.48101471,4.12596409,1,39.26380708,74.92998758,1
1862,2,0.297904225,2,156.9182998,4.042817127,-0.054543164,0,13.89789358,-8.813611423,1,37.90700778,68.57195148,1
1863,1,0.297595335,2,153.4552593,4.048556487,0.068732543,29.74556487,13.89789358,12.6874573,1,33.16555154,66.51538408,1
1864,1,0.297595175,1,151.1553168,4.048556487,0.037573263,17.61283074,13.89789358,6.948178125,1,33.22239206,54.82284837,1
1866,1,0.2928801,0,149.5846788,4.128840081,0.045042891,29.74556487,13.89789358,5.368481151,1,35.31449101,37.49301612,1
1867,1,1.21511768,0,156.3929294,3.133181675,0.005096816,7.047671983,5.480096598,0.637558858,0,0,36.01830502,1
1868,1,0.297580452,1,158.9913145,4.048553872,0.080279696,31.37526582,13.89789358,16.49262218,1,60.68492788,96.45102178,1
1869,1,0.295174259,2,159.9820694,4.044052313,0.400342996,50.24567681,18.27555189,107.1898211,1,66.70020453,72.17730197,1
1871,1,0.295174259,2,159.9820694,4.044107569,0.400342996,50.24567681,18.27555189,107.1898211,1,66.78380679,72.17730197,1
1872,1,0.2951741,2,159.9219976,4.044054805,0.400777826,50.24567681,18.00687135,106.8589957,1,66.77479644,76.96697413,1
1873,1,0.295174988,1,158.5208948,4.043909575,0.339964317,36.39820241,13.48101471,84.56349592,1,76.90900372,55.96626469,1
1874,1,0.292879536,0,149.4092925,4.128842977,0.05278541,29.74556487,13.89789358,6.210317349,1,35.33835276,37.49301612,1
1876,1,1.183203693,0,154.9828241,3.232101116,0.059231156,17.54772461,5.480096598,9.760418065,0,0,36.01830502,1
1877,1,1.145867908,0,157.3585243,4.022026652,-0.031408949,13.46849361,0,-4.487527963,0,0,36.43997082,1
1878,1,0.295175479,1,160.7923723,4.043906912,0.371894097,36.39820241,13.48101471,86.19965158,1,76.02361885,68.18258962,1
1879,2,0.29287831,1,152.8889214,4.128855632,0.134867546,29.74556487,13.89789358,20.0630124,1,41.51607707,55.60637345,1
1881,1,0.298934174,0,150.4972696,4.043824411,0.023605699,17.00988133,8.417796984,3.391659916,1,32.69542842,30.69213375,1
1882,2,0.292877752,1,155.5278281,4.128856973,0.186390516,24.26546827,13.89789358,29.72273108,1,46.79602772,69.32305295,1
1883,1,0.295176553,1,159.9207569,4.043903815,0.40548488,36.39820241,13.48101471,87.37471569,1,70.24581244,54.96882569,1
1884,1,0.297584739,1,151.669602,4.048784982,0.09188893,23.89461909,13.89789358,13.01893714,1,32.54050024,46.92391902,1
1886,1,0.292877971,0,154.7998285,4.128882159,0.252381369,54.01103315,13.89789358,63.25051378,1,72.37209425,43.00134662,1
1887,2,0.297582559,3,156.6712924,4.048545544,0.031558728,16.43795013,13.48101471,5.4529742,1,39.78206668,85.77995997,1
1888,2,0.292879053,0,158.2528107,4.128882159,0.412924217,41.87829901,13.89789358,101.5259319,1,70.49142389,43.73112386,1
1889,2,0.297582311,3,155.3000344,4.048545544,-0.006464734,22.85877175,13.48101471,-1.163285857,1,34.51232723,72.56619604,1
1891,1,0.297416434,1,153.566681,4.049050844,0.034019878,41.87829901,27.4546643,6.737219328,2,56.67312528,57.29377608,1
1892,1,0.297581155,1,151.7744042,4.048547807,0.072654969,23.54774767,13.89789358,13.77504203,1,33.42523842,49.28669411,1
1893,1,0.29758074,1,153.8885956,4.048550986,0.076230784,43.13715076,13.89789358,14.78151605,1,38.58597935,62.30367138,1
1894,1,0.297581344,1,152.5525828,4.04854792,0.032330694,43.13715076,13.89789358,6.003282327,1,33.33928087,55.19387384,1
1896,1,0.297579419,1,162.3940336,4.048561164,-0.006821465,47.40732542,27.95409009,-2.023021228,1,82.51792019,109.3867816,1
1897,1,0.297581551,1,164.0226589,4.048550609,-0.009954984,35.14411478,27.36052661,-2.638011502,1,74.95606548,104.4705121,1
1898,1,0.297580993,1,153.7093523,4.04854641,-0.033479219,43.13715076,13.89789358,-6.643693422,1,33.43919166,61.23571467,1
1899,1,0.297583836,1,152.7551118,4.048536586,0.04298597,16.06710094,13.89789358,6.632475604,1,28.00157628,48.43266576,1
1901,2,0.29287685,1,157.4521932,4.128898305,0.349546013,41.87829901,13.89789358,99.50792343,1,71.76319259,53.61501211,1
1902,2,0.292877729,1,153.3572506,4.128855113,-0.006653311,12.13273414,13.89789358,-1.077175828,1,36.55706498,54.91739753,1
1903,2,0.297582085,4,158.4181095,4.048547399,0.100567058,16.43795013,13.48101471,18.76527311,1,34.59447195,97.60329057,1
1904,1,0.292879091,0,157.5687552,4.128882159,0.424402666,41.87829901,13.89789358,102.0929347,1,75.50219557,43.85537498,1
1906,1,0.297579525,1,152.6680221,4.048557411,-0.050189147,43.13715076,13.89789358,-10.77780517,1,34.01003419,65.16183088,1
1907,1,0.297586371,1,157.9360608,4.048526714,0.05810407,31.00441663,13.89789358,6.893231992,1,31.89000412,55.5424633,1
1908,2,0.292877643,1,160.4786669,4.128890336,0.410438474,41.87829901,13.89789358,110.4316257,1,76.35491324,68.89246951,1
1909,1,1.227001816,0,155.7628154,3.166432997,-0.08524598,39.1517801,5.480096598,-13.8110693,0,0,29.9764642,1
1911,2,0.292877714,1,158.2487157,4.128891339,0.339947437,41.87829901,13.89789358,91.79601383,1,71.35843462,54.67287442,1
1912,1,1.145867458,0,157.3168767,4.022027215,-0.049392857,19.26246487,0,-7.540507022,0,0,41.86721966,1
1913,1,1.145867516,0,157.1804087,4.022027352,-0.041691031,12.84164325,0,-6.263406409,0,0,36.43997082,1
1914,1,0.293782895,0,148.8927528,4.048539874,-0.047555857,54.01103315,13.89789358,-6.505916476,1,25.80628604,35.61265855,1
1916,2,0.292876156,2,159.8783603,4.128902248,0.260686516,36.39820241,13.89789358,79.50811753,1,74.65209644,86.56137402,1
1917,1,0.292878244,1,158.7792418,4.128890324,0.399059795,53.70194594,13.89789358,103.0556552,1,70.85789644,54.53821332,1
1918,1,0.295175816,1,159.4218127,4.043907712,0.382512444,24.26546827,13.48101471,85.36201928,1,70.6948334,66.17931948,1
1919,1,0.297584625,1,161.4354688,4.048540575,0.023007489,36.05706875,13.89789358,4.443621625,1,46.71409469,65.20230132,1
1921,1,0.297422154,1,159.7980262,4.049152875,0.07202241,48.18980289,18.57969652,17.24084285,2,80.5958907,106.6489247,1
1922,1,0.297582235,1,163.4089183,4.048548563,0.015701687,36.05706875,22.97011157,3.489011829,1,62.44260806,98.2988367,1
1923,1,0.297585697,1,162.3803755,4.04853942,0.041273974,47.73400892,22.97011157,7.329091884,1,46.43734785,58.65754491,1
1924,1,0.297580532,1,153.7789226,4.048547422,-0.004302403,49.55797239,13.89789358,-0.886033447,1,33.46967486,61.73863025,1
